trip_month,cohort_month,trip_year,trip_month_num,pickup_location_id,total_trips,avg_fare,total_revenue,avg_tip
2022-02-01,2022-02-01,2022,2,132,102329,46.79,6227336.38,7.1
2022-02-01,2022-02-01,2022,2,243,327,20.23,8127.65,2.35
2022-02-01,2022-02-01,2022,2,107,72694,10.67,1212023.87,2.22
2022-02-01,2022-02-01,2022,2,263,67558,10.55,1109521.14,2.14
2022-02-01,2022-02-01,2022,2,233,36593,11.18,633856.91,2.23
2022-02-01,2022-02-01,2022,2,138,67539,30.25,2979238.54,5.94
2022-02-01,2022-02-01,2022,2,130,190,41.6,9801.83,4.7
2022-02-01,2022-02-01,2022,2,222,65,33.14,2281.71,0.15
2022-02-01,2022-02-01,2022,2,48,92549,11.17,1587986.26,2.17
2022-02-01,2022-02-01,2022,2,139,71,43.77,3529.4,2.1
2022-02-01,2022-02-01,2022,2,33,1565,18.52,38565.63,3.56
2022-02-01,2022-02-01,2022,2,35,155,30.13,4971.19,0.16
2022-02-01,2022-02-01,2022,2,82,245,23.27,7100.58,2.08
2022-02-01,2022-02-01,2022,2,234,79411,10.6,1320475.75,2.25
2022-02-01,2022-02-01,2022,2,145,1102,22.39,32730,3.38
2022-02-01,2022-02-01,2022,2,225,291,24.65,8138.86,1.51
2022-02-01,2022-02-01,2022,2,88,6427,17.47,156371.73,2.94
2022-02-01,2022-02-01,2022,2,45,3393,14.78,71337.86,2.56
2022-02-01,2022-02-01,2022,2,256,1032,17.55,24192.74,3.19
2022-02-01,2022-02-01,2022,2,196,107,27.08,3509.53,2.79
2022-02-01,2022-02-01,2022,2,194,84,34.82,4311.81,7.2
2022-02-01,2022-02-01,2022,2,56,59,33.4,2541.36,4.2
2022-02-01,2022-02-01,2022,2,133,63,29.1,2242.45,3.02
2022-02-01,2022-02-01,2022,2,2,3,48.83,205.81,13.2
2022-02-01,2022-02-01,2022,2,117,76,48.86,4029.32,0.06
2022-02-01,2022-02-01,2022,2,241,81,27.85,2503.66,0.57
2022-02-01,2022-02-01,2022,2,85,60,29.59,2078.61,2.12
2022-02-01,2022-02-01,2022,2,78,97,29.26,3261.14,0.99
2022-02-01,2022-02-01,2022,2,147,28,25,770.56,0.12
2022-02-01,2022-02-01,2022,2,159,148,19.55,3212.27,0.3
2022-02-01,2022-02-01,2022,2,174,69,32.44,2505.51,0.54
2022-02-01,2022-02-01,2022,2,227,33,29.32,1158.91,2.86
2022-02-01,2022-02-01,2022,2,153,34,26.24,963.47,0.49
2022-02-01,2022-02-01,2022,2,23,50,52.99,3147.8,0
2022-02-01,2022-02-01,2022,2,160,30,26.99,984.99,2.19
2022-02-01,2022-02-01,2022,2,44,23,59.72,1576.7,0
2022-02-01,2022-02-01,2022,2,22,50,31.44,1717.31,0.45
2022-02-01,2022-02-01,2022,2,240,12,22.83,285.79,0.19
2022-02-01,2022-02-01,2022,2,214,1,80.15,80.95,0
2022-02-01,2022-02-01,2022,2,115,1,41,50.3,6
2022-02-01,2022-02-01,2022,2,46,5,36.36,192.35,0
2022-02-01,2022-02-01,2022,2,58,1,39.2,46.55,0
2022-02-01,2022-02-01,2022,2,187,4,48.39,264.12,6.25
2022-02-01,2022-02-01,2022,2,25,1138,17.65,25136.09,2.45
2022-02-01,2022-02-01,2022,2,144,23929,12.38,442939.3,2.42
2022-02-01,2022-02-01,2022,2,237,141207,9.49,2140786.22,2.01
2022-02-01,2022-02-01,2022,2,75,22007,11.5,352247.26,1.72
2022-02-01,2022-02-01,2022,2,230,86959,12.23,1623544.67,2.38
2022-02-01,2022-02-01,2022,2,211,21176,12.08,385674.07,2.42
2022-02-01,2022-02-01,2022,2,231,39080,13.3,767500.4,2.6
2022-02-01,2022-02-01,2022,2,224,4853,12.1,88502.56,2.37
2022-02-01,2022-02-01,2022,2,151,29295,11.25,474459.99,2.12
2022-02-01,2022-02-01,2022,2,205,111,38.61,4557,0.14
2022-02-01,2022-02-01,2022,2,81,36,38.44,1521.98,0.17
2022-02-01,2022-02-01,2022,2,11,32,40.83,1376.72,0.64
2022-02-01,2022-02-01,2022,2,37,293,23.33,8567.38,3.32
2022-02-01,2022-02-01,2022,2,185,53,29.05,1743.39,0.52
2022-02-01,2022-02-01,2022,2,79,83704,11.38,1466190.65,2.38
2022-02-01,2022-02-01,2022,2,238,69687,10.8,1148788.92,2.19
2022-02-01,2022-02-01,2022,2,236,133609,10.12,2125184.57,2.14
2022-02-01,2022-02-01,2022,2,42,3208,12.73,50345.83,1.14
2022-02-01,2022-02-01,2022,2,80,553,21.03,15274.7,3.7
2022-02-01,2022-02-01,2022,2,169,103,26.86,3092.75,0.39
2022-02-01,2022-02-01,2022,2,210,125,42.98,5831.58,0.18
2022-02-01,2022-02-01,2022,2,152,2789,13.72,49564.45,1.83
2022-02-01,2022-02-01,2022,2,87,13354,16.38,311184.56,3.05
2022-02-01,2022-02-01,2022,2,148,30730,12.95,592036.61,2.58
2022-02-01,2022-02-01,2022,2,244,2525,17.1,54225.58,2.13
2022-02-01,2022-02-01,2022,2,66,601,18.55,14823.99,3.5
2022-02-01,2022-02-01,2022,2,201,20,50.16,1105.16,0.58
2022-02-01,2022-02-01,2022,2,146,1437,13.78,25658.06,1.65
2022-02-01,2022-02-01,2022,2,193,521,16.32,10244.13,1.18
2022-02-01,2022-02-01,2022,2,97,1184,17.38,26020.67,2.44
2022-02-01,2022-02-01,2022,2,198,80,23.94,2289.59,2.26
2022-02-01,2022-02-01,2022,2,112,543,17.87,13277.52,3.55
2022-02-01,2022-02-01,2022,2,175,18,36.31,727.48,1.49
2022-02-01,2022-02-01,2022,2,157,130,30.12,5058.89,4.53
2022-02-01,2022-02-01,2022,2,55,83,45.77,4118.4,0.7
2022-02-01,2022-02-01,2022,2,213,147,29.55,4877.87,0.35
2022-02-01,2022-02-01,2022,2,167,82,25.15,2314.37,0.63
2022-02-01,2022-02-01,2022,2,257,45,27.92,1494.95,3.26
2022-02-01,2022-02-01,2022,2,9,24,27.62,718.68,0.81
2022-02-01,2022-02-01,2022,2,60,30,31.08,1037.04,0.12
2022-02-01,2022-02-01,2022,2,18,81,32.42,2865.49,0.35
2022-02-01,2022-02-01,2022,2,89,226,25.24,6535.98,1.57
2022-02-01,2022-02-01,2022,2,15,9,37.5,355.28,0.44
2022-02-01,2022-02-01,2022,2,252,21,46.45,1257.44,7.32
2022-02-01,2022-02-01,2022,2,191,39,45.15,1847.92,0.33
2022-02-01,2022-02-01,2022,2,251,1,18.2,19,0
2022-02-01,2022-02-01,2022,2,206,1,21.5,25.3,2
2022-02-01,2022-02-01,2022,2,221,1,42.64,49.99,0
2022-02-01,2022-02-01,2022,2,184,2,31.56,89.31,5.5
2022-02-01,2022-02-01,2022,2,84,1,88.33,120.21,24.53
2022-02-01,2022-02-01,2022,2,140,64030,11.47,1114026.77,2.21
2022-02-01,2022-02-01,2022,2,170,90372,10.86,1530765.23,2.23
2022-02-01,2022-02-01,2022,2,246,40939,11.46,719995.98,2.36
2022-02-01,2022-02-01,2022,2,265,7139,42.86,316119.32,0.44
2022-02-01,2022-02-01,2022,2,14,123,39.25,5346.19,1.48
2022-02-01,2022-02-01,2022,2,218,81,35.92,3162.64,0.52
2022-02-01,2022-02-01,2022,2,259,37,38.36,1588.88,0.62
2022-02-01,2022-02-01,2022,2,181,890,18.87,21380.44,2.87
2022-02-01,2022-02-01,2022,2,47,73,26.22,2211.35,1.71
2022-02-01,2022-02-01,2022,2,121,40,31.49,1383.23,1.41
2022-02-01,2022-02-01,2022,2,65,1728,17.59,39680.22,2.74
2022-02-01,2022-02-01,2022,2,40,441,18.45,10952.1,3.35
2022-02-01,2022-02-01,2022,2,106,132,20.95,3542.87,3.47
2022-02-01,2022-02-01,2022,2,28,121,45.09,6900.34,5.51
2022-02-01,2022-02-01,2022,2,135,46,29.71,1564.91,1.51
2022-02-01,2022-02-01,2022,2,197,145,39.37,6710.39,2.96
2022-02-01,2022-02-01,2022,2,180,18,34.33,722.48,2.17
2022-02-01,2022-02-01,2022,2,124,33,40.56,1627.34,4.66
2022-02-01,2022-02-01,2022,2,19,26,72.96,2033.3,2.29
2022-02-01,2022-02-01,2022,2,34,50,19.02,1313.1,4.97
2022-02-01,2022-02-01,2022,2,61,429,21.69,10734.15,1.9
2022-02-01,2022-02-01,2022,2,149,31,27.17,931.65,0.82
2022-02-01,2022-02-01,2022,2,39,165,37.14,6611.28,0.39
2022-02-01,2022-02-01,2022,2,83,93,15.1,1716.35,1.75
2022-02-01,2022-02-01,2022,2,72,106,27.53,3123.12,0.38
2022-02-01,2022-02-01,2022,2,183,15,28.43,482.56,0.73
2022-02-01,2022-02-01,2022,2,242,142,25.61,3947.64,0.1
2022-02-01,2022-02-01,2022,2,1,39,87.29,4173.69,12.51
2022-02-01,2022-02-01,2022,2,177,108,27.8,3305.74,0.99
2022-02-01,2022-02-01,2022,2,202,47,20.85,1191.69,2.4
2022-02-01,2022-02-01,2022,2,54,47,19.96,1199.85,3.07
2022-02-01,2022-02-01,2022,2,123,31,26.14,899.73,1.14
2022-02-01,2022-02-01,2022,2,245,2,24.25,57.26,3.33
2022-02-01,2022-02-01,2022,2,156,3,58.53,235.55,0
2022-02-01,2022-02-01,2022,2,150,20,29.68,769.11,6.01
2022-02-01,2022-02-01,2022,2,154,7,77.49,623.06,3.31
2022-02-01,2022-02-01,2022,2,96,1,52,88.81,17.76
2022-02-01,2022-02-01,2022,2,164,61991,11.11,1069565.37,2.23
2022-02-01,2022-02-01,2022,2,239,89563,10.5,1473505.73,2.26
2022-02-01,2022-02-01,2022,2,262,42510,11.1,725670.26,2.26
2022-02-01,2022-02-01,2022,2,137,40269,10.98,680176.27,2.09
2022-02-01,2022-02-01,2022,2,186,95909,11.41,1668040.98,2.24
2022-02-01,2022-02-01,2022,2,43,48257,10.63,790507.15,2.18
2022-02-01,2022-02-01,2022,2,260,489,21.11,12956.57,2.67
2022-02-01,2022-02-01,2022,2,70,9457,30.31,406019,5.64
2022-02-01,2022-02-01,2022,2,125,14919,11.99,271680.81,2.47
2022-02-01,2022-02-01,2022,2,74,8059,11.64,122504.53,1.26
2022-02-01,2022-02-01,2022,2,71,72,30.06,2338.21,0.3
2022-02-01,2022-02-01,2022,2,95,285,23.36,7920.89,1.83
2022-02-01,2022-02-01,2022,2,182,81,26.42,2413.56,0.43
2022-02-01,2022-02-01,2022,2,49,366,19.62,8937.45,2.98
2022-02-01,2022-02-01,2022,2,228,159,23.79,4942.3,3.53
2022-02-01,2022-02-01,2022,2,119,133,26.1,3811.28,0.37
2022-02-01,2022-02-01,2022,2,114,38249,11.35,668713.16,2.4
2022-02-01,2022-02-01,2022,2,168,275,19.92,6355.41,1.24
2022-02-01,2022-02-01,2022,2,232,3645,15.41,79414.78,2.73
2022-02-01,2022-02-01,2022,2,127,150,24.97,4404.23,2.03
2022-02-01,2022-02-01,2022,2,209,3931,16.01,89096.63,2.91
2022-02-01,2022-02-01,2022,2,223,515,28.3,19110.05,3.91
2022-02-01,2022-02-01,2022,2,52,672,17.53,15609.9,3.22
2022-02-01,2022-02-01,2022,2,179,543,14.58,9612.88,1.24
2022-02-01,2022-02-01,2022,2,255,1221,17.82,29431.44,3.42
2022-02-01,2022-02-01,2022,2,93,203,50.19,13391.52,8.69
2022-02-01,2022-02-01,2022,2,10,528,49.51,33727.12,7.21
2022-02-01,2022-02-01,2022,2,129,458,21.46,11946.08,2.23
2022-02-01,2022-02-01,2022,2,38,66,44.22,3124.33,0.64
2022-02-01,2022-02-01,2022,2,76,214,30.17,7021.53,0.6
2022-02-01,2022-02-01,2022,2,36,156,22.56,4503.54,3.7
2022-02-01,2022-02-01,2022,2,122,25,36.85,976.25,0.36
2022-02-01,2022-02-01,2022,2,51,169,36.73,6805.76,0.16
2022-02-01,2022-02-01,2022,2,131,49,30.97,1696.85,0.67
2022-02-01,2022-02-01,2022,2,253,3,86.08,300.44,6.05
2022-02-01,2022-02-01,2022,2,195,107,27.65,3746.41,2.86
2022-02-01,2022-02-01,2022,2,190,68,20.11,1743.55,3.36
2022-02-01,2022-02-01,2022,2,63,46,33.43,1814.33,2.63
2022-02-01,2022-02-01,2022,2,20,43,31.36,1559.7,1.5
2022-02-01,2022-02-01,2022,2,67,27,30.23,956.26,2.14
2022-02-01,2022-02-01,2022,2,118,10,25.71,310.9,0.2
2022-02-01,2022-02-01,2022,2,73,11,29.56,365.32,0.74
2022-02-01,2022-02-01,2022,2,31,8,24.28,241.75,2.7
2022-02-01,2022-02-01,2022,2,99,1,45,45.31,0.01
2022-02-01,2022-02-01,2022,2,163,81152,10.88,1375789.1,2.25
2022-02-01,2022-02-01,2022,2,90,54303,10.52,894293.74,2.2
2022-02-01,2022-02-01,2022,2,143,39459,10.49,642358.25,2.13
2022-02-01,2022-02-01,2022,2,166,17808,12.63,312931.93,2.32
2022-02-01,2022-02-01,2022,2,219,178,48.69,10346.72,5.24
2022-02-01,2022-02-01,2022,2,101,30,56.78,1890.96,0.45
2022-02-01,2022-02-01,2022,2,158,21639,12.11,399374.08,2.57
2022-02-01,2022-02-01,2022,2,21,44,37.7,1839.61,0.78
2022-02-01,2022-02-01,2022,2,4,3882,13.14,75138.98,2.54
2022-02-01,2022-02-01,2022,2,261,10999,16.03,249074.35,2.77
2022-02-01,2022-02-01,2022,2,155,84,35.25,3258.34,0.86
2022-02-01,2022-02-01,2022,2,69,141,23.24,3617.78,0.59
2022-02-01,2022-02-01,2022,2,134,152,36.36,6788.77,4.34
2022-02-01,2022-02-01,2022,2,50,21525,11.21,367732.93,2.15
2022-02-01,2022-02-01,2022,2,62,122,23.57,3280.55,1.88
2022-02-01,2022-02-01,2022,2,12,708,17.6,16884.37,2.61
2022-02-01,2022-02-01,2022,2,247,208,20.37,4925.38,0.98
2022-02-01,2022-02-01,2022,2,17,286,19.97,6850.65,2.34
2022-02-01,2022-02-01,2022,2,188,223,27.37,6922.97,1.67
2022-02-01,2022-02-01,2022,2,108,61,41.97,2805.92,0.36
2022-02-01,2022-02-01,2022,2,192,14,19.83,310.71,0.95
2022-02-01,2022-02-01,2022,2,32,54,38.43,2392.14,1.29
2022-02-01,2022-02-01,2022,2,98,18,29.87,585.92,0.76
2022-02-01,2022-02-01,2022,2,248,42,34.09,1612.9,0.35
2022-02-01,2022-02-01,2022,2,29,51,45.88,2632.09,1.63
2022-02-01,2022-02-01,2022,2,77,51,30.11,1656.59,0.01
2022-02-01,2022-02-01,2022,2,235,103,33.32,3784.66,0.09
2022-02-01,2022-02-01,2022,2,258,37,31.49,1345.18,1.02
2022-02-01,2022-02-01,2022,2,171,22,34.36,824.74,0.7
2022-02-01,2022-02-01,2022,2,3,32,33.01,1252.33,2.14
2022-02-01,2022-02-01,2022,2,16,27,43.45,1278.46,1.48
2022-02-01,2022-02-01,2022,2,6,2,56,157.91,11.76
2022-02-01,2022-02-01,2022,2,57,9,57.1,628.16,11.84
2022-02-01,2022-02-01,2022,2,100,48280,11.32,835214.11,2.1
2022-02-01,2022-02-01,2022,2,142,97287,10.25,1570185.25,2.19
2022-02-01,2022-02-01,2022,2,249,68502,11.21,1188458.1,2.41
2022-02-01,2022-02-01,2022,2,229,63881,10.24,1024454.89,2.1
2022-02-01,2022-02-01,2022,2,161,113260,10.96,1936786.32,2.26
2022-02-01,2022-02-01,2022,2,24,10256,12,174334.17,2.24
2022-02-01,2022-02-01,2022,2,141,82134,10.14,1305908.25,2.08
2022-02-01,2022-02-01,2022,2,212,44,24.75,1186.43,0.18
2022-02-01,2022-02-01,2022,2,208,51,21.88,1341.14,1.25
2022-02-01,2022-02-01,2022,2,13,13965,16.41,327823.21,3.2
2022-02-01,2022-02-01,2022,2,113,41107,10.95,698527.15,2.33
2022-02-01,2022-02-01,2022,2,254,110,38.23,4585.66,0.05
2022-02-01,2022-02-01,2022,2,165,87,28.25,2669.35,0.63
2022-02-01,2022-02-01,2022,2,250,38,23.83,1004.53,0.56
2022-02-01,2022-02-01,2022,2,7,1572,14.37,28220.05,1.58
2022-02-01,2022-02-01,2022,2,120,8,49.56,468.67,3.36
2022-02-01,2022-02-01,2022,2,41,9558,11.65,148010.07,1.64
2022-02-01,2022-02-01,2022,2,116,2873,14.78,53692.57,1.76
2022-02-01,2022-02-01,2022,2,226,2101,19.86,52913.75,2.54
2022-02-01,2022-02-01,2022,2,216,230,49.78,13735.75,6.39
2022-02-01,2022-02-01,2022,2,215,194,49.68,12048.81,5.34
2022-02-01,2022-02-01,2022,2,189,271,19.11,6570.4,3.35
2022-02-01,2022-02-01,2022,2,207,47,28.95,1723.75,4.28
2022-02-01,2022-02-01,2022,2,217,83,17.18,1731.54,1.87
2022-02-01,2022-02-01,2022,2,91,124,31.23,4258.65,0.4
2022-02-01,2022-02-01,2022,2,94,37,30.16,1237.69,0.22
2022-02-01,2022-02-01,2022,2,92,73,32.8,2698.55,1.79
2022-02-01,2022-02-01,2022,2,53,39,38.67,1730.49,0.85
2022-02-01,2022-02-01,2022,2,86,99,50.18,5306.24,0.07
2022-02-01,2022-02-01,2022,2,200,39,34.05,1528.97,1.54
2022-02-01,2022-02-01,2022,2,126,36,32.54,1271.29,0.31
2022-02-01,2022-02-01,2022,2,203,45,43.55,2104.11,0.22
2022-02-01,2022-02-01,2022,2,220,92,25.37,2670.27,1.34
2022-02-01,2022-02-01,2022,2,136,103,33.42,3837.65,0.64
2022-02-01,2022-02-01,2022,2,26,95,25.1,2600.76,0.82
2022-02-01,2022-02-01,2022,2,64,12,41.91,580.35,3.73
2022-02-01,2022-02-01,2022,2,173,39,18.92,872.72,1.2
2022-02-01,2022-02-01,2022,2,178,10,29.16,336.11,1.58
2022-02-01,2022-02-01,2022,2,8,18,34.71,853.31,5.04
2022-02-01,2022-02-01,2022,2,128,12,26,375.33,2.81
2022-02-01,2022-02-01,2022,2,102,29,18.89,637.1,1.74
2022-02-01,2022-02-01,2022,2,5,38,66.88,3017.1,0
2022-02-01,2022-02-01,2022,2,172,2,29.75,83.3,7.83
2022-02-01,2022-02-01,2022,2,111,3,19.07,66.15,0
2022-02-01,2022-02-01,2022,2,176,1,33.2,40.55,0
2022-03-01,2022-03-01,2022,3,113,48371,11.36,847307.34,2.4
2022-03-01,2022-03-01,2022,3,249,76390,11.49,1353957.85,2.47
2022-03-01,2022-03-01,2022,3,233,46268,11.73,837311.23,2.34
2022-03-01,2022-03-01,2022,3,132,146772,47.49,9133344,7.41
2022-03-01,2022-03-01,2022,3,79,95278,11.74,1710719.72,2.43
2022-03-01,2022-03-01,2022,3,229,76734,10.45,1253561.31,2.14
2022-03-01,2022-03-01,2022,3,186,117049,11.56,2061685.83,2.28
2022-03-01,2022-03-01,2022,3,265,8568,47.21,418547.71,0.57
2022-03-01,2022-03-01,2022,3,28,179,48.01,11172.71,6.99
2022-03-01,2022-03-01,2022,3,195,107,23.87,3373.59,3.16
2022-03-01,2022-03-01,2022,3,78,101,29.8,3404.13,0.85
2022-03-01,2022-03-01,2022,3,148,34346,13.44,680392.98,2.6
2022-03-01,2022-03-01,2022,3,95,288,24.61,8411.01,2.29
2022-03-01,2022-03-01,2022,3,16,21,37.54,865.4,1.2
2022-03-01,2022-03-01,2022,3,21,53,33.46,1978.52,0.45
2022-03-01,2022-03-01,2022,3,117,101,57.07,6441.38,0.26
2022-03-01,2022-03-01,2022,3,257,56,27.43,1879.11,2.89
2022-03-01,2022-03-01,2022,3,228,162,25.44,5125.17,2.86
2022-03-01,2022-03-01,2022,3,10,834,53.26,58950.63,8.59
2022-03-01,2022-03-01,2022,3,216,323,50.76,20393.08,7.11
2022-03-01,2022-03-01,2022,3,70,13769,31.09,612391.82,5.97
2022-03-01,2022-03-01,2022,3,166,19653,13.37,365186.27,2.45
2022-03-01,2022-03-01,2022,3,74,9360,12.18,149209.63,1.38
2022-03-01,2022-03-01,2022,3,260,606,21.05,16483.06,3.04
2022-03-01,2022-03-01,2022,3,162,120855,11.23,2118172.52,2.36
2022-03-01,2022-03-01,2022,3,158,24859,12.58,474923.72,2.65
2022-03-01,2022-03-01,2022,3,189,368,21.14,9833.88,3.43
2022-03-01,2022-03-01,2022,3,226,2807,20.49,73556.58,2.81
2022-03-01,2022-03-01,2022,3,147,55,22.88,1389.69,0.13
2022-03-01,2022-03-01,2022,3,82,326,23.92,9861.32,2.85
2022-03-01,2022-03-01,2022,3,63,53,32.33,1984.68,2.9
2022-03-01,2022-03-01,2022,3,8,24,35.31,1177.89,5.2
2022-03-01,2022-03-01,2022,3,131,71,29.85,2346.93,0.44
2022-03-01,2022-03-01,2022,3,258,18,27.04,560.9,0.75
2022-03-01,2022-03-01,2022,3,106,171,20.91,4596,3.25
2022-03-01,2022-03-01,2022,3,171,27,34.63,1041.71,1.51
2022-03-01,2022-03-01,2022,3,89,216,28.02,6895.95,1.51
2022-03-01,2022-03-01,2022,3,86,97,51.65,5383.91,0.02
2022-03-01,2022-03-01,2022,3,122,21,33,797.65,1.7
2022-03-01,2022-03-01,2022,3,191,108,38,4414.37,0.41
2022-03-01,2022-03-01,2022,3,243,430,20.79,11111.38,2.58
2022-03-01,2022-03-01,2022,3,127,195,21.9,5010.96,1.48
2022-03-01,2022-03-01,2022,3,129,516,24.31,14996.66,2.52
2022-03-01,2022-03-01,2022,3,39,182,36.42,7197.83,0.23
2022-03-01,2022-03-01,2022,3,178,25,24.47,664.13,0.61
2022-03-01,2022-03-01,2022,3,227,28,30,933.37,1.37
2022-03-01,2022-03-01,2022,3,77,57,30.17,1854.77,0.3
2022-03-01,2022-03-01,2022,3,190,45,17.44,988.29,2.66
2022-03-01,2022-03-01,2022,3,3,34,35.22,1330.56,0.41
2022-03-01,2022-03-01,2022,3,101,45,44.14,2194.71,0.29
2022-03-01,2022-03-01,2022,3,201,26,63.07,1902.1,2.57
2022-03-01,2022-03-01,2022,3,96,1,6,12.36,2.06
2022-03-01,2022-03-01,2022,3,154,3,81.42,297.1,8.37
2022-03-01,2022-03-01,2022,3,230,112790,12.95,2216671.53,2.52
2022-03-01,2022-03-01,2022,3,108,68,43.37,3267.27,0.93
2022-03-01,2022-03-01,2022,3,137,45985,11.09,785416.09,2.11
2022-03-01,2022-03-01,2022,3,244,2981,17.67,66162.8,2.17
2022-03-01,2022-03-01,2022,3,210,97,42.93,4491.81,0.05
2022-03-01,2022-03-01,2022,3,143,45216,10.81,755336.12,2.19
2022-03-01,2022-03-01,2022,3,170,113735,11.22,1986526.41,2.31
2022-03-01,2022-03-01,2022,3,157,185,34.57,8422.15,5.98
2022-03-01,2022-03-01,2022,3,49,524,21.79,14068.12,2.98
2022-03-01,2022-03-01,2022,3,164,79007,11.62,1419794.66,2.33
2022-03-01,2022-03-01,2022,3,261,15501,16.86,368859.35,2.99
2022-03-01,2022-03-01,2022,3,125,17900,12.52,338307.71,2.57
2022-03-01,2022-03-01,2022,3,116,3237,15.66,64686.52,2.07
2022-03-01,2022-03-01,2022,3,179,677,15.4,12741.61,1.47
2022-03-01,2022-03-01,2022,3,203,64,43.57,3039.94,1.31
2022-03-01,2022-03-01,2022,3,62,147,27.44,4581.37,2.01
2022-03-01,2022-03-01,2022,3,167,108,23.47,2823.87,0.24
2022-03-01,2022-03-01,2022,3,134,222,44.09,12228.37,6.22
2022-03-01,2022-03-01,2022,3,40,579,18.11,14117,3.17
2022-03-01,2022-03-01,2022,3,52,847,18.4,20766.6,3.47
2022-03-01,2022-03-01,2022,3,224,5484,12.49,102960.75,2.44
2022-03-01,2022-03-01,2022,3,12,1135,17.64,27323.67,2.72
2022-03-01,2022-03-01,2022,3,215,267,48.94,16769.88,6.55
2022-03-01,2022-03-01,2022,3,83,135,19.54,3329.81,2.56
2022-03-01,2022-03-01,2022,3,217,106,16.33,2122.01,1.81
2022-03-01,2022-03-01,2022,3,188,311,26.04,9078.14,1.47
2022-03-01,2022-03-01,2022,3,55,98,50.07,5390.47,0.61
2022-03-01,2022-03-01,2022,3,23,60,55.98,3946.66,0.91
2022-03-01,2022-03-01,2022,3,11,38,45.13,1811.66,0.37
2022-03-01,2022-03-01,2022,3,123,47,31.73,1633.95,1.12
2022-03-01,2022-03-01,2022,3,85,76,31.74,2826.6,1.94
2022-03-01,2022-03-01,2022,3,207,55,39.25,2813.17,6.58
2022-03-01,2022-03-01,2022,3,109,2,67.2,191,0
2022-03-01,2022-03-01,2022,3,64,22,23.84,597.82,0.48
2022-03-01,2022-03-01,2022,3,57,5,18.44,116.2,2.1
2022-03-01,2022-03-01,2022,3,184,1,7.5,8.3,0
2022-03-01,2022-03-01,2022,3,251,1,2.5,3.8,0
2022-03-01,2022-03-01,2022,3,245,1,66.09,90.28,16.84
2022-03-01,2022-03-01,2022,3,58,1,35.5,36.3,0
2022-03-01,2022-03-01,2022,3,221,2,22.5,53.15,0
2022-03-01,2022-03-01,2022,3,68,88864,12.02,1624050.02,2.39
2022-03-01,2022-03-01,2022,3,211,25218,12.42,469579.44,2.45
2022-03-01,2022-03-01,2022,3,90,62478,10.89,1061599.29,2.28
2022-03-01,2022-03-01,2022,3,174,82,32.56,2956.72,0.23
2022-03-01,2022-03-01,2022,3,219,267,52.66,17201.27,6.45
2022-03-01,2022-03-01,2022,3,138,98707,30.95,4486407.13,6.21
2022-03-01,2022-03-01,2022,3,254,158,36.9,6607.7,0.22
2022-03-01,2022-03-01,2022,3,41,10795,12.14,174947.5,1.75
2022-03-01,2022-03-01,2022,3,163,105006,11.38,1851879.54,2.35
2022-03-01,2022-03-01,2022,3,33,1996,19.62,51564.27,3.61
2022-03-01,2022-03-01,2022,3,145,1598,24.57,53378.53,4.45
2022-03-01,2022-03-01,2022,3,25,1539,18.28,35218.24,2.59
2022-03-01,2022-03-01,2022,3,65,2341,18.69,57122.91,3
2022-03-01,2022-03-01,2022,3,61,494,25.87,15068.06,2.84
2022-03-01,2022-03-01,2022,3,7,1806,14.53,33104.44,1.65
2022-03-01,2022-03-01,2022,3,36,212,23.3,6307.45,3.81
2022-03-01,2022-03-01,2022,3,97,1525,17.58,34292.78,2.64
2022-03-01,2022-03-01,2022,3,71,102,27.77,3121.45,0.47
2022-03-01,2022-03-01,2022,3,135,74,25.94,2145.63,1.14
2022-03-01,2022-03-01,2022,3,225,293,24.77,8388.99,1.91
2022-03-01,2022-03-01,2022,3,160,44,34.95,1983.34,5.81
2022-03-01,2022-03-01,2022,3,20,47,30.52,1601.12,0.82
2022-03-01,2022-03-01,2022,3,175,23,34.56,869.46,0.5
2022-03-01,2022-03-01,2022,3,119,151,24.99,4201.64,0.56
2022-03-01,2022-03-01,2022,3,91,115,30.18,3815.45,0.49
2022-03-01,2022-03-01,2022,3,1,78,85.01,8392.53,15.36
2022-03-01,2022-03-01,2022,3,242,134,30.53,4539.84,0.13
2022-03-01,2022-03-01,2022,3,208,40,21.5,971.04,0.56
2022-03-01,2022-03-01,2022,3,250,46,27.02,1410.22,0.5
2022-03-01,2022-03-01,2022,3,98,30,26.93,919.76,1.17
2022-03-01,2022-03-01,2022,3,53,35,45.05,1842.95,2.91
2022-03-01,2022-03-01,2022,3,240,6,22.78,171.11,2.34
2022-03-01,2022-03-01,2022,3,105,1,21.5,24.8,0
2022-03-01,2022-03-01,2022,3,172,2,30.5,85.3,7.83
2022-03-01,2022-03-01,2022,3,156,1,67.2,91.5,0
2022-03-01,2022-03-01,2022,3,46,2,17.35,42.8,1.5
2022-03-01,2022-03-01,2022,3,6,3,16.63,79.08,3.73
2022-03-01,2022-03-01,2022,3,239,103721,10.8,1749503.89,2.31
2022-03-01,2022-03-01,2022,3,75,24093,12.05,403043.98,1.81
2022-03-01,2022-03-01,2022,3,13,19025,17.13,464687.29,3.34
2022-03-01,2022-03-01,2022,3,14,147,38.88,6228.52,1.25
2022-03-01,2022-03-01,2022,3,42,3631,13.04,58532.1,1.21
